arabic,sql,db_id
"""أي المدن تسجل درجات حراره أقل في مارس منها في ديسمبر ولم تكون مدنا مضيفه أبدا؟""",SELECT T1.city FROM city AS T1 JOIN temperature AS T2 ON T1.city_id = T2.city_id WHERE T2.Mar < T2.Dec EXCEPT SELECT T3.city FROM city AS T3 JOIN hosting_city AS T4 ON T3.city_id = T4.host_city,city_record
"""أعطني قائمه بالمدن التي درجه حرارتها في فبراير أعلي من تلك في يونيو أو المدن التي كانت مضيفه في وقت ما؟""",SELECT T1.city FROM city AS T1 JOIN temperature AS T2 ON T1.city_id = T2.city_id WHERE T2.Mar < T2.Dec EXCEPT SELECT T3.city FROM city AS T3 JOIN hosting_city AS T4 ON T3.city_id = T4.host_city,city_record
"""ما هي المدن التي تسجل درجات حراره أعلي في فبراير منها في يونيو أو كانت مضيفه في وقت ما؟""",SELECT T1.city FROM city AS T1 JOIN temperature AS T2 ON T1.city_id = T2.city_id WHERE T2.Feb > T2.Jun UNION SELECT T3.city FROM city AS T3 JOIN hosting_city AS T4 ON T3.city_id = T4.host_city,city_record
"""من فضلك، قدم لي قائمه بالمدن التي يبلغ تعداد سكانها الإقليمي أكثر من 10000000.""",SELECT T1.city FROM city AS T1 JOIN temperature AS T2 ON T1.city_id = T2.city_id WHERE T2.Feb > T2.Jun UNION SELECT T3.city FROM city AS T3 JOIN hosting_city AS T4 ON T3.city_id = T4.host_city,city_record
"""ما هي المدن التي تمتلك تعداد سكان إقليمي يتجاوز 10000000؟""",SELECT city FROM city WHERE regional_population > 10000000,city_record
"""يرجي تقديم قائمه بالمدن التي يتجاوز تعداد سكانها الإقليمي 8000000 أو يقل عن 5000000.""",SELECT city FROM city WHERE regional_population > 10000000,city_record
"""ما هي المدن التي تتجاوز تعداد سكانها الإقليمي 8000000 أو تقل عن 5000000؟""",SELECT city FROM city WHERE regional_population > 10000000 UNION SELECT city FROM city WHERE regional_population < 5000000,city_record
"""ابحث عن عدد المباريات في مختلف البطولات؟""",SELECT city FROM city WHERE regional_population > 10000000 UNION SELECT city FROM city WHERE regional_population < 5000000,city_record
"""لكل مسابقه، قم بحساب عدد المباريات؟""","SELECT count ( * ) , Competition FROM MATCH GROUP BY Competition",city_record
"""قم بسرد أماكن جميع المباريات وفقا لتواريخها ابتداء من آخرها؟""","SELECT count ( * ) , Competition FROM MATCH GROUP BY Competition",city_record
"""ما هي مواقع جميع المباريات؟ قم بفرزها ترتيبا تنازليا حسب تاريخ المباراه.""",SELECT venue FROM MATCH ORDER BY date DESC,city_record
"""ما هو الناتج المحلي الإجمالي للمدينه ذات أكبر تعداد سكان؟""",SELECT venue FROM MATCH ORDER BY date DESC,city_record
"""ابحث عن الناتج المحلي الإجمالي للمدينه ذات أكبر تعداد سكان إقليمي.""",SELECT gdp FROM city ORDER BY Regional_Population DESC LIMIT 1,city_record
"""ما هي الناتج المحلي الإجمالي والتعداد السكاني للمدينه التي خدمت بالفعل كمضيفه أكثر من مره؟""",SELECT gdp FROM city ORDER BY Regional_Population DESC LIMIT 1,city_record
"""اذكر اسم الشخص الأول والاسم الأوسط والاسم الأخير لكل فرد ترتيبها ترتيبا أبجديا حسب الاسم الأخير.""","SELECT t1.gdp , t1.Regional_Population FROM city AS T1 JOIN hosting_city AS T2 ON T1.city_id = T2.host_city GROUP BY t2.Host_City HAVING count ( * ) > 1",city_record
ما هي الأسماء الأولي والأوسط والأخيره لجميع الأفراد، مرتبه حسب الاسم الأخير؟,"SELECT individual_first_name , individual_middle_name , individual_last_name FROM individuals ORDER BY individual_last_name",e_government
ما هي جميع أنواع النماذج؟,"SELECT individual_first_name , individual_middle_name , individual_last_name FROM individuals ORDER BY individual_last_name",e_government
ما هي مختلف أنواع النماذج؟,SELECT DISTINCT form_type_code FROM forms,e_government
ابحث عن اسم نموذج الحزب الأكثر شيوعا.,SELECT DISTINCT form_type_code FROM forms,e_government
ما هو اسم نموذج الحزب الأكثر شيوعا؟,SELECT t1.form_name FROM forms AS t1 JOIN party_forms AS t2 ON t1.form_id = t2.form_id GROUP BY t2.form_id ORDER BY count ( * ) DESC LIMIT 1,e_government
"ابحث عن وسيله الدفع ورقم الهاتف للحزب الذي يحمل عنوان البريد الإلكتروني ""enrico09@example.com"".",SELECT t1.form_name FROM forms AS t1 JOIN party_forms AS t2 ON t1.form_id = t2.form_id GROUP BY t2.form_id ORDER BY count ( * ) DESC LIMIT 1,e_government
ما هو رمز وسيله الدفع ورقم هاتف الحزب الذي يحمل عنوان البريد الإلكتروني 'enrico09@example.com'؟,"SELECT payment_method_code , party_phone FROM parties WHERE party_email = ""enrico09@example.com""",e_government
ابحث عن عناوين البريد الإلكتروني للأحزاب التي تمتلك نموذج الحزب الأكثر شيوعا.,"SELECT payment_method_code , party_phone FROM parties WHERE party_email = ""enrico09@example.com""",e_government
ما هي عناوين البريد الإلكتروني للأحزاب المرتبطه بنموذج الحزب الأكثر شيوعا؟,SELECT t1.party_email FROM parties AS t1 JOIN party_forms AS t2 ON t1.party_id = t2.party_id WHERE t2.form_id = ( SELECT form_id FROM party_forms GROUP BY form_id ORDER BY count ( * ) DESC LIMIT 1 ),e_government
اذكر أسماء جميع الهيئات مرتبه حسب تاريخ التأسيس.,SELECT t1.party_email FROM parties AS t1 JOIN party_forms AS t2 ON t1.party_id = t2.party_id WHERE t2.form_id = ( SELECT form_id FROM party_forms GROUP BY form_id ORDER BY count ( * ) DESC LIMIT 1 ),e_government
ما هي أسماء الهيئات، مرتبه حسب تاريخ تأسيسها بترتيب تصاعدي؟,SELECT organization_name FROM organizations ORDER BY date_formed ASC,e_government
ابحث عن اسم أصغر منظمه.,SELECT organization_name FROM organizations ORDER BY date_formed ASC,e_government
ما هو اسم الهيئه التي تم تأسيسها مؤخرا بشكل أكبر؟,SELECT organization_name FROM organizations ORDER BY date_formed DESC LIMIT 1,e_government
"ابحث عن اسم العائله لأحدث فرد اتصال للهيئه ""Labour Party"".",SELECT organization_name FROM organizations ORDER BY date_formed DESC LIMIT 1,e_government
"ما هو اسم العائله للشخص الذي تم الاتصال به مؤخرا من هيئه ""Labour Party""؟","SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id JOIN individuals AS t3 ON t2.individual_id = t3.individual_id WHERE t1.organization_name = ""Labour Party"" ORDER BY t2.date_contact_to DESC LIMIT 1",e_government
ابحث عن اسم العائله لأول شخص اتصال علي الإطلاق للهيئه ذات أعلي رقم ضريبه القيمه المضافه في المملكه المتحده.,"SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id JOIN individuals AS t3 ON t2.individual_id = t3.individual_id WHERE t1.organization_name = ""Labour Party"" ORDER BY t2.date_contact_to DESC LIMIT 1",e_government
ما هو اسم العائله لأول فرد تم الاتصال به من الهيئه ذات أعلي رقم ضريبه القيمه المضافه في المملكه المتحده بين جميع الهيئات؟,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id JOIN individuals AS t3 ON t2.individual_id = t3.individual_id WHERE t1.uk_vat_number = ( SELECT max ( uk_vat_number ) FROM organizations ) ORDER BY t2.date_contact_to ASC LIMIT 1,e_government
كم عدد الخدمات؟,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id JOIN individuals AS t3 ON t2.individual_id = t3.individual_id WHERE t1.uk_vat_number = ( SELECT max ( uk_vat_number ) FROM organizations ) ORDER BY t2.date_contact_to ASC LIMIT 1,e_government
عدد الخدمات هو كم؟,SELECT count ( * ) FROM services,e_government
ابحث عن أسماء الخدمات التي لم يتم استخدامها أبدا.,SELECT count ( * ) FROM services,e_government
ما هي أسماء الخدمات التي لم يتم استخدامها أبدا؟,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id,e_government
ابحث عن أسماء جميع المدن والولايات.,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id,e_government
ما هي أسماء جميع المدن والولايات؟,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses,e_government
"كم عدد المدن في ولايه ""كولورادو""؟",SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses,e_government
عدد المدن في ولايه كولورادو هو كم؟,"SELECT count ( * ) FROM addresses WHERE state_province_county = ""Colorado""",e_government
"""البحث عن رمز طريقه الدفع المستخدمه من قبل أكثر من 3 أطراف.""","SELECT count ( * ) FROM addresses WHERE state_province_county = ""Colorado""",e_government
ما هي أكواد وسائل الدفع التي تم استخدامها من قبل أكثر من 3 أطراف؟,SELECT payment_method_code FROM parties GROUP BY payment_method_code HAVING count ( * ) > 3,e_government
"""البحث عن أسماء المؤسسات التي تحتوي علي كلمه 'Party'.""",SELECT payment_method_code FROM parties GROUP BY payment_method_code HAVING count ( * ) > 3,e_government
"""ما هي أسماء المؤسسات التي تحتوي علي كلمه 'Party'؟""","SELECT organization_name FROM organizations WHERE organization_name LIKE ""%Party%""",e_government
"""كم عدد وسائل الدفع المتميزه التي تستخدمها الأطراف؟""","SELECT organization_name FROM organizations WHERE organization_name LIKE ""%Party%""",e_government
"""عدد أكواد وسائل الدفع المختلفه التي تم استخدامها من قبل الأطراف.""",SELECT count ( DISTINCT payment_method_code ) FROM parties,e_government
"""ما هو البريد الإلكتروني للطرف الذي استخدم الخدمات أكبر عدد من المرات؟""",SELECT count ( DISTINCT payment_method_code ) FROM parties,e_government
"""إرجاع بريد الطرف الذي استخدم خدمات الطرف أكبر عدد من المرات.""",SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id = t2.customer_id GROUP BY t1.party_email ORDER BY count ( * ) DESC LIMIT 1,e_government
"""في أي ولايه قد تكون العنوان '6862 Kaitlyn Knolls'؟""",SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id = t2.customer_id GROUP BY t1.party_email ORDER BY count ( * ) DESC LIMIT 1,e_government
"""قدم الولايه المقابله لرقم البناء في الخط '6862 Kaitlyn Knolls'.""","SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE ""%6862 Kaitlyn Knolls%""",e_government
"""ما هو اسم المنظمه التي تحتوي علي أكبر عدد من الأفراد الذين يمكن الاتصال بهم؟""","SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE ""%6862 Kaitlyn Knolls%""",e_government
"""إرجاع اسم المنظمه التي تحتوي علي أكبر عدد من الأفراد الذين يمكن الاتصال بهم.""",SELECT t1.organization_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id GROUP BY t1.organization_name ORDER BY count ( * ) DESC LIMIT 1,e_government
"""البحث عن الأسماء الأخيره للأفراد الذين كانوا أفراد اتصال لمنظمه ما.""",SELECT t1.organization_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id GROUP BY t1.organization_name ORDER BY count ( * ) DESC LIMIT 1,e_government
"""ما هي أسماء العائله للأفراد الذين كانوا أفراد اتصال لمنظمه ما؟""",SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id = t2.individual_id,e_government
"""كم عدد السائقين؟""",SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id = t2.individual_id,e_government
"""أظهر الاسم ومدينه الإقامه والعمر لجميع السائقين.""",SELECT count ( * ) FROM driver,school_bus
"""أظهر الحزب وعدد السائقين في كل حزب.""","SELECT name , home_city , age FROM driver",school_bus
"""أظهر أسماء السائقين بترتيب تنازلي حسب العمر.""","SELECT party , count ( * ) FROM driver GROUP BY party",school_bus
"""أظهر جميع مدن الإقامه المختلفه.""",SELECT name FROM driver ORDER BY age DESC,school_bus
"""أظهر مدينه الإقامه التي تحتوي علي أكبر عدد من السائقين.""",SELECT DISTINCT home_city FROM driver,school_bus
"""أظهر الحزب الذي يحتوي علي سائقين من هارتفورد وسائقين أكبر من 40 عاما.""",SELECT home_city FROM driver GROUP BY home_city ORDER BY count ( * ) DESC LIMIT 1,school_bus
"""أظهر مدينه الإقامه حيث يكون علي الأقل سائقين اثنين أكبر من 40 عاما.""",SELECT party FROM driver WHERE home_city = 'Hartford' AND age > 40,school_bus
"""أظهر جميع مدن الإقامه باستثناء تلك التي تحتوي علي سائق أكبر من 40 عاما.""",SELECT home_city FROM driver WHERE age > 40 GROUP BY home_city HAVING count ( * ) > = 2,school_bus
"""أظهر أسماء السائقين الذين ليسوا لديهم حافله مدرسيه.""",SELECT home_city FROM driver EXCEPT SELECT home_city FROM driver WHERE age > 40,school_bus
